a0,a1,beta,epsilondelta
0.00526789,0.0381883,0.915208,0.0211778,0.365633
0.00526789,0.0381883,0.915208,0.0211778,0.365633
0.00526789,0.0381883,0.915208,0.0211778,0.365633
0.00526789,0.0381883,0.915208,0.0211778,0.365633
0.00526789,0.0381883,0.915208,0.0211778,0.365633
0.00526789,0.0381883,0.915208,0.0211778,0.365633
0.0115936,0.0445536,0.625657,0.0121733,0.359503
0.0115936,0.0445536,0.625657,0.0121733,0.359503
0.0115936,0.0445536,0.625657,0.0121733,0.359503
0.00631636,0.0415506,0.75914,0.0164648,0.403132
0.00631636,0.0415506,0.75914,0.0164648,0.403132
0.00631636,0.0415506,0.75914,0.0164648,0.403132
0.00131469,0.0453841,0.539028,0.0314942,0.455428
0.00131469,0.0453841,0.539028,0.0314942,0.455428
0.00324796,0.0471392,0.560423,0.0264542,0.509111
0.00324796,0.0471392,0.560423,0.0264542,0.509111
0.00324796,0.0471392,0.560423,0.0264542,0.509111
0.00324796,0.0471392,0.560423,0.0264542,0.509111
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00813655,0.0522943,0.460231,0.0110222,0.553277
0.00407575,0.0543914,0.590234,0.0130652,0.571484
0.00407575,0.0543914,0.590234,0.0130652,0.571484
0.00407575,0.0543914,0.590234,0.0130652,0.571484
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.00304847,0.049441,0.267254,0.0150653,0.594741
0.0102895,0.0455834,0.0994187,0.0166364,0.617995
0.0102895,0.0455834,0.0994187,0.0166364,0.617995
0.00705039,0.0476369,0.480609,0.0144189,0.62338
0.00705039,0.0476369,0.480609,0.0144189,0.62338
0.00705039,0.0476369,0.480609,0.0144189,0.62338
0.00705039,0.0476369,0.480609,0.0144189,0.62338
0.00705039,0.0476369,0.480609,0.0144189,0.62338
0.00705039,0.0476369,0.480609,0.0144189,0.62338
0.00705039,0.0476369,0.480609,0.0144189,0.62338
0.00705039,0.0476369,0.480609,0.0144189,0.62338
0.00705039,0.0476369,0.480609,0.0144189,0.62338
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00270973,0.0492758,0.46311,0.0153302,0.597439
0.00589135,0.0421468,0.649643,0.0125458,0.582766
0.00589135,0.0421468,0.649643,0.0125458,0.582766
0.00589135,0.0421468,0.649643,0.0125458,0.582766
0.00589135,0.0421468,0.649643,0.0125458,0.582766
0.00589135,0.0421468,0.649643,0.0125458,0.582766
0.00589135,0.0421468,0.649643,0.0125458,0.582766
0.00589135,0.0421468,0.649643,0.0125458,0.582766
0.00589135,0.0421468,0.649643,0.0125458,0.582766
0.00589135,0.0421468,0.649643,0.0125458,0.582766
0.00459237,0.0486459,0.788892,0.00901029,0.639651
0.00459237,0.0486459,0.788892,0.00901029,0.639651
0.00459237,0.0486459,0.788892,0.00901029,0.639651
0.00459237,0.0486459,0.788892,0.00901029,0.639651
0.00459237,0.0486459,0.788892,0.00901029,0.639651
0.00459237,0.0486459,0.788892,0.00901029,0.639651
0.00459237,0.0486459,0.788892,0.00901029,0.639651
0.00459237,0.0486459,0.788892,0.00901029,0.639651
0.00459237,0.0486459,0.788892,0.00901029,0.639651
0.00459237,0.0486459,0.788892,0.00901029,0.639651
0.00459237,0.0486459,0.788892,0.00901029,0.639651
0.00459237,0.0486459,0.788892,0.00901029,0.639651
0.00459237,0.0486459,0.788892,0.00901029,0.639651
0.00459237,0.0486459,0.788892,0.00901029,0.639651
0.00694088,0.04485,0.550109,0.0192816,0.661973
0.00694088,0.04485,0.550109,0.0192816,0.661973
0.00694088,0.04485,0.550109,0.0192816,0.661973
0.00694088,0.04485,0.550109,0.0192816,0.661973
0.00158896,0.0554062,0.593732,0.0250641,0.521036
0.00158896,0.0554062,0.593732,0.0250641,0.521036
0.00161819,0.0546921,0.457085,0.0219572,0.481012
0.00161819,0.0546921,0.457085,0.0219572,0.481012
0.00161819,0.0546921,0.457085,0.0219572,0.481012
0.00161819,0.0546921,0.457085,0.0219572,0.481012
0.00161819,0.0546921,0.457085,0.0219572,0.481012
0.00161819,0.0546921,0.457085,0.0219572,0.481012
0.00161819,0.0546921,0.457085,0.0219572,0.481012
0.00161819,0.0546921,0.457085,0.0219572,0.481012
0.00161819,0.0546921,0.457085,0.0219572,0.481012
0.00161819,0.0546921,0.457085,0.0219572,0.481012
0.00161819,0.0546921,0.457085,0.0219572,0.481012
0.00161819,0.0546921,0.457085,0.0219572,0.481012
0.00161819,0.0546921,0.457085,0.0219572,0.481012
0.00161819,0.0546921,0.457085,0.0219572,0.481012
0.00161819,0.0546921,0.457085,0.0219572,0.481012
0.00161819,0.0546921,0.457085,0.0219572,0.481012
0.00161819,0.0546921,0.457085,0.0219572,0.481012
0.00100224,0.0527765,0.599729,0.0142913,0.479153
0.00100224,0.0527765,0.599729,0.0142913,0.479153
0.00100224,0.0527765,0.599729,0.0142913,0.479153
0.00100224,0.0527765,0.599729,0.0142913,0.479153
0.00100224,0.0527765,0.599729,0.0142913,0.479153
0.00100224,0.0527765,0.599729,0.0142913,0.479153
0.00100224,0.0527765,0.599729,0.0142913,0.479153
0.00100224,0.0527765,0.599729,0.0142913,0.479153
0.00100224,0.0527765,0.599729,0.0142913,0.479153
0.00100224,0.0527765,0.599729,0.0142913,0.479153
0.00425653,0.0495462,0.801451,0.0133977,0.448183
0.0020499,0.0419922,0.615326,0.031671,0.453519
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00865656,0.0499465,0.38907,0.0190937,0.473842
0.00596833,0.044768,0.893687,0.0101196,0.546403
0.00596833,0.044768,0.893687,0.0101196,0.546403
0.00146477,0.0395128,0.612312,0.026722,0.588842
0.00146477,0.0395128,0.612312,0.026722,0.588842
0.00146477,0.0395128,0.612312,0.026722,0.588842
0.00146477,0.0395128,0.612312,0.026722,0.588842
0.00146477,0.0395128,0.612312,0.026722,0.588842
0.00146477,0.0395128,0.612312,0.026722,0.588842
0.00146477,0.0395128,0.612312,0.026722,0.588842
0.00146477,0.0395128,0.612312,0.026722,0.588842
0.00960608,0.0337661,0.804374,0.0118529,0.547319
0.00960608,0.0337661,0.804374,0.0118529,0.547319
0.00960608,0.0337661,0.804374,0.0118529,0.547319
0.00960608,0.0337661,0.804374,0.0118529,0.547319
0.00960608,0.0337661,0.804374,0.0118529,0.547319
0.00960608,0.0337661,0.804374,0.0118529,0.547319
0.00960608,0.0337661,0.804374,0.0118529,0.547319
0.00109053,0.0265933,1.07052,0.0153558,0.664745
0.00109053,0.0265933,1.07052,0.0153558,0.664745
0.00109053,0.0265933,1.07052,0.0153558,0.664745
0.00109053,0.0265933,1.07052,0.0153558,0.664745
0.00109053,0.0265933,1.07052,0.0153558,0.664745
0.00586415,0.0171117,0.939549,0.0128825,0.636624
0.00586415,0.0171117,0.939549,0.0128825,0.636624
0.00586415,0.0171117,0.939549,0.0128825,0.636624
0.00586415,0.0171117,0.939549,0.0128825,0.636624
0.0101752,0.0078346,0.970833,0.0181546,0.582823
0.0101752,0.0078346,0.970833,0.0181546,0.582823
0.0101752,0.0078346,0.970833,0.0181546,0.582823
0.0101752,0.0078346,0.970833,0.0181546,0.582823
0.0101752,0.0078346,0.970833,0.0181546,0.582823
0.0101752,0.0078346,0.970833,0.0181546,0.582823
0.0101752,0.0078346,0.970833,0.0181546,0.582823
0.0101752,0.0078346,0.970833,0.0181546,0.582823
0.0101752,0.0078346,0.970833,0.0181546,0.582823
0.0101752,0.0078346,0.970833,0.0181546,0.582823
0.0101752,0.0078346,0.970833,0.0181546,0.582823
0.0101752,0.0078346,0.970833,0.0181546,0.582823
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00706196,0.00918163,1.11461,0.0230697,0.602344
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.00960492,0.00789456,0.967181,0.0151705,0.639211
0.0182131,0.0121535,0.841575,0.0123546,0.653888
0.0182131,0.0121535,0.841575,0.0123546,0.653888
0.0182131,0.0121535,0.841575,0.0123546,0.653888
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0226678,0.0124055,0.479471,0.015056,0.686405
0.0126752,0.0126521,0.432542,0.01125,0.683029
0.0126752,0.0126521,0.432542,0.01125,0.683029
0.0126752,0.0126521,0.432542,0.01125,0.683029
0.0126752,0.0126521,0.432542,0.01125,0.683029
0.0126752,0.0126521,0.432542,0.01125,0.683029
0.0126752,0.0126521,0.432542,0.01125,0.683029
0.0126752,0.0126521,0.432542,0.01125,0.683029
0.0126752,0.0126521,0.432542,0.01125,0.683029
0.0276562,0.0144054,0.0554035,0.0112047,0.740127
0.0276562,0.0144054,0.0554035,0.0112047,0.740127
0.0276562,0.0144054,0.0554035,0.0112047,0.740127
0.0276562,0.0144054,0.0554035,0.0112047,0.740127
0.0276562,0.0144054,0.0554035,0.0112047,0.740127
0.0276562,0.0144054,0.0554035,0.0112047,0.740127
0.0276562,0.0144054,0.0554035,0.0112047,0.740127
0.0276562,0.0144054,0.0554035,0.0112047,0.740127
0.0276562,0.0144054,0.0554035,0.0112047,0.740127
0.0276562,0.0144054,0.0554035,0.0112047,0.740127
0.0276562,0.0144054,0.0554035,0.0112047,0.740127
0.0276562,0.0144054,0.0554035,0.0112047,0.740127
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0262657,0.012292,0.454399,0.0070137,0.781275
0.0286719,0.00644584,0.0779801,0.00261826,0.810384
0.0286719,0.00644584,0.0779801,0.00261826,0.810384
0.0286719,0.00644584,0.0779801,0.00261826,0.810384
0.0286719,0.00644584,0.0779801,0.00261826,0.810384
0.0286719,0.00644584,0.0779801,0.00261826,0.810384
0.0286719,0.00644584,0.0779801,0.00261826,0.810384
0.0286719,0.00644584,0.0779801,0.00261826,0.810384
0.0286719,0.00644584,0.0779801,0.00261826,0.810384
0.0208018,0.0040459,0.390773,0.0138423,0.856842
0.0208018,0.0040459,0.390773,0.0138423,0.856842
0.0208018,0.0040459,0.390773,0.0138423,0.856842
0.0136622,0.00520792,0.700041,0.00574292,0.883637
0.0136622,0.00520792,0.700041,0.00574292,0.883637
0.0136622,0.00520792,0.700041,0.00574292,0.883637
0.0136622,0.00520792,0.700041,0.00574292,0.883637
0.0136622,0.00520792,0.700041,0.00574292,0.883637
0.0136622,0.00520792,0.700041,0.00574292,0.883637
0.0136622,0.00520792,0.700041,0.00574292,0.883637
0.0136622,0.00520792,0.700041,0.00574292,0.883637
0.0136622,0.00520792,0.700041,0.00574292,0.883637
0.0136622,0.00520792,0.700041,0.00574292,0.883637
0.0101339,0.000475199,0.625544,0.0126042,0.90337
0.0101339,0.000475199,0.625544,0.0126042,0.90337
0.0101339,0.000475199,0.625544,0.0126042,0.90337
0.0101339,0.000475199,0.625544,0.0126042,0.90337
0.0101339,0.000475199,0.625544,0.0126042,0.90337
0.0101339,0.000475199,0.625544,0.0126042,0.90337
0.00457708,0.00956782,0.540259,0.013278,0.82776
0.00457708,0.00956782,0.540259,0.013278,0.82776
0.00457708,0.00956782,0.540259,0.013278,0.82776
0.00457708,0.00956782,0.540259,0.013278,0.82776
0.00457708,0.00956782,0.540259,0.013278,0.82776
0.00457708,0.00956782,0.540259,0.013278,0.82776
0.00457708,0.00956782,0.540259,0.013278,0.82776
0.00457708,0.00956782,0.540259,0.013278,0.82776
0.00457708,0.00956782,0.540259,0.013278,0.82776
0.00457708,0.00956782,0.540259,0.013278,0.82776
0.00457708,0.00956782,0.540259,0.013278,0.82776
0.00457708,0.00956782,0.540259,0.013278,0.82776
0.00457708,0.00956782,0.540259,0.013278,0.82776
0.00570676,0.0205851,0.727937,0.00957653,0.845322
0.00570676,0.0205851,0.727937,0.00957653,0.845322
0.00570676,0.0205851,0.727937,0.00957653,0.845322
0.00570676,0.0205851,0.727937,0.00957653,0.845322
0.00570676,0.0205851,0.727937,0.00957653,0.845322
0.00570676,0.0205851,0.727937,0.00957653,0.845322
0.00570676,0.0205851,0.727937,0.00957653,0.845322
0.00570676,0.0205851,0.727937,0.00957653,0.845322
0.0203269,0.025647,0.580762,0.00431123,0.883846
0.0203269,0.025647,0.580762,0.00431123,0.883846
0.0203269,0.025647,0.580762,0.00431123,0.883846
0.0203269,0.025647,0.580762,0.00431123,0.883846
0.0196888,0.0248979,0.0489608,0.010248,0.837649
0.0196888,0.0248979,0.0489608,0.010248,0.837649
0.0196888,0.0248979,0.0489608,0.010248,0.837649
0.0196888,0.0248979,0.0489608,0.010248,0.837649
0.0196888,0.0248979,0.0489608,0.010248,0.837649
0.0196888,0.0248979,0.0489608,0.010248,0.837649
0.0196888,0.0248979,0.0489608,0.010248,0.837649
0.0196888,0.0248979,0.0489608,0.010248,0.837649
0.0196888,0.0248979,0.0489608,0.010248,0.837649
0.0196888,0.0248979,0.0489608,0.010248,0.837649
0.00976123,0.0139567,0.782747,0.0179293,0.748627
0.00976123,0.0139567,0.782747,0.0179293,0.748627
0.00976123,0.0139567,0.782747,0.0179293,0.748627
0.00976123,0.0139567,0.782747,0.0179293,0.748627
0.00976123,0.0139567,0.782747,0.0179293,0.748627
0.00976123,0.0139567,0.782747,0.0179293,0.748627
0.00976123,0.0139567,0.782747,0.0179293,0.748627
0.00976123,0.0139567,0.782747,0.0179293,0.748627
0.00976123,0.0139567,0.782747,0.0179293,0.748627
