a0,a1,beta
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0123099,0.043678,0.642142,0.030907
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.0200102,0.0284097,0.706352,0.0205594
0.00836648,0.037313,0.903729,0.00633207
0.00836648,0.037313,0.903729,0.00633207
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.00966073,0.0237173,1.10325,0.037199
0.0178544,0.0391728,0.813079,0.0292806
0.0109436,0.0389566,0.144962,0.0321992
0.0109436,0.0389566,0.144962,0.0321992
0.0109436,0.0389566,0.144962,0.0321992
0.0109436,0.0389566,0.144962,0.0321992
0.0109436,0.0389566,0.144962,0.0321992
0.0109436,0.0389566,0.144962,0.0321992
0.0109436,0.0389566,0.144962,0.0321992
0.0205073,0.0441108,0.647136,0.0162078
0.00517348,0.0378871,0.999593,0.0366884
0.00517348,0.0378871,0.999593,0.0366884
0.00517348,0.0378871,0.999593,0.0366884
0.00517348,0.0378871,0.999593,0.0366884
0.00517348,0.0378871,0.999593,0.0366884
0.00517348,0.0378871,0.999593,0.0366884
0.00517348,0.0378871,0.999593,0.0366884
0.00517348,0.0378871,0.999593,0.0366884
0.00891504,0.0328619,0.901298,0.0422572
0.0129907,0.0408454,0.532814,0.0354494
0.0129907,0.0408454,0.532814,0.0354494
0.0129907,0.0408454,0.532814,0.0354494
0.0129907,0.0408454,0.532814,0.0354494
0.0129907,0.0408454,0.532814,0.0354494
0.0129907,0.0408454,0.532814,0.0354494
0.0129907,0.0408454,0.532814,0.0354494
0.0129907,0.0408454,0.532814,0.0354494
0.0129907,0.0408454,0.532814,0.0354494
0.0129907,0.0408454,0.532814,0.0354494
0.0129907,0.0408454,0.532814,0.0354494
0.0129907,0.0408454,0.532814,0.0354494
0.0129907,0.0408454,0.532814,0.0354494
0.0129907,0.0408454,0.532814,0.0354494
0.00835393,0.0511048,0.787786,0.0211042
0.00835393,0.0511048,0.787786,0.0211042
0.00835393,0.0511048,0.787786,0.0211042
0.00835393,0.0511048,0.787786,0.0211042
0.00835393,0.0511048,0.787786,0.0211042
0.00835393,0.0511048,0.787786,0.0211042
0.00835393,0.0511048,0.787786,0.0211042
0.00835393,0.0511048,0.787786,0.0211042
0.0162402,0.0504728,0.301528,0.0334878
0.0162402,0.0504728,0.301528,0.0334878
0.0162402,0.0504728,0.301528,0.0334878
0.0162402,0.0504728,0.301528,0.0334878
0.0162402,0.0504728,0.301528,0.0334878
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00519209,0.0452724,0.718232,0.0149298
0.00652285,0.0269036,0.791801,0.0349319
0.00652285,0.0269036,0.791801,0.0349319
0.00652285,0.0269036,0.791801,0.0349319
0.00652285,0.0269036,0.791801,0.0349319
0.00652285,0.0269036,0.791801,0.0349319
0.00652285,0.0269036,0.791801,0.0349319
0.00652285,0.0269036,0.791801,0.0349319
0.00652285,0.0269036,0.791801,0.0349319
0.00652285,0.0269036,0.791801,0.0349319
0.00652285,0.0269036,0.791801,0.0349319
0.00652285,0.0269036,0.791801,0.0349319
0.00652285,0.0269036,0.791801,0.0349319
0.00652285,0.0269036,0.791801,0.0349319
0.00652285,0.0269036,0.791801,0.0349319
0.00652285,0.0269036,0.791801,0.0349319
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0144198,0.0324127,0.358892,0.0224443
0.0150299,0.0166705,0.608349,0.0246581
0.0150299,0.0166705,0.608349,0.0246581
0.0196643,0.0330461,0.290892,0.0405073
0.0196643,0.0330461,0.290892,0.0405073
0.0196643,0.0330461,0.290892,0.0405073
0.0196643,0.0330461,0.290892,0.0405073
0.0277611,0.0313702,0.512183,0.0289681
0.013354,0.0284261,1.09557,0.0264191
0.0154811,0.0258387,0.923894,0.0482738
0.0154811,0.0258387,0.923894,0.0482738
0.0228009,0.00281638,0.691574,0.0420509
0.0228009,0.00281638,0.691574,0.0420509
0.0228009,0.00281638,0.691574,0.0420509
0.0228009,0.00281638,0.691574,0.0420509
0.0228009,0.00281638,0.691574,0.0420509
0.0228009,0.00281638,0.691574,0.0420509
0.0228009,0.00281638,0.691574,0.0420509
0.0228009,0.00281638,0.691574,0.0420509
0.0228009,0.00281638,0.691574,0.0420509
0.0228009,0.00281638,0.691574,0.0420509
0.0228009,0.00281638,0.691574,0.0420509
0.0242104,0.00499817,0.866088,0.0173026
0.0242104,0.00499817,0.866088,0.0173026
0.0242104,0.00499817,0.866088,0.0173026
0.0242104,0.00499817,0.866088,0.0173026
0.0242104,0.00499817,0.866088,0.0173026
0.0242104,0.00499817,0.866088,0.0173026
0.0242104,0.00499817,0.866088,0.0173026
0.0242104,0.00499817,0.866088,0.0173026
0.0242104,0.00499817,0.866088,0.0173026
0.0242104,0.00499817,0.866088,0.0173026
0.0242104,0.00499817,0.866088,0.0173026
0.0242104,0.00499817,0.866088,0.0173026
0.0242104,0.00499817,0.866088,0.0173026
0.0242104,0.00499817,0.866088,0.0173026
0.0242104,0.00499817,0.866088,0.0173026
0.0242104,0.00499817,0.866088,0.0173026
0.0242104,0.00499817,0.866088,0.0173026
0.0242104,0.00499817,0.866088,0.0173026
0.0188253,0.0326501,0.569726,0.179315
0.0188253,0.0326501,0.569726,0.179315
0.0188253,0.0326501,0.569726,0.179315
0.0188253,0.0326501,0.569726,0.179315
0.0170594,0.0209088,0.547809,0.103156
0.0224113,0.0169841,0.333988,0.0157597
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.0168126,0.0184319,0.594581,0.0304589
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.00772083,0.0167529,1.08093,0.0455327
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0136804,0.0161979,0.697594,0.0415982
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0160496,0.0221798,0.875573,0.0201511
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0165965,0.0228521,0.829172,0.0238541
0.0108312,0.0276335,0.748654,0.0123632
0.0108312,0.0276335,0.748654,0.0123632
0.0108312,0.0276335,0.748654,0.0123632
0.0108312,0.0276335,0.748654,0.0123632
0.0108312,0.0276335,0.748654,0.0123632
0.0108312,0.0276335,0.748654,0.0123632
0.0108312,0.0276335,0.748654,0.0123632
0.0108312,0.0276335,0.748654,0.0123632
0.0108312,0.0276335,0.748654,0.0123632
0.0133933,0.0236969,0.746322,0.0523279
0.0133933,0.0236969,0.746322,0.0523279
0.0133933,0.0236969,0.746322,0.0523279
0.0133933,0.0236969,0.746322,0.0523279
0.0133933,0.0236969,0.746322,0.0523279
0.0133933,0.0236969,0.746322,0.0523279
0.0133933,0.0236969,0.746322,0.0523279
0.0133933,0.0236969,0.746322,0.0523279
0.0133933,0.0236969,0.746322,0.0523279
0.0229704,0.0385894,0.60154,0.0367569
0.0229704,0.0385894,0.60154,0.0367569
0.0229704,0.0385894,0.60154,0.0367569
0.0229704,0.0385894,0.60154,0.0367569
0.0229704,0.0385894,0.60154,0.0367569
0.0229704,0.0385894,0.60154,0.0367569
0.00329724,0.0338944,1.04638,0.045226
0.00329724,0.0338944,1.04638,0.045226
0.00329724,0.0338944,1.04638,0.045226
0.00329724,0.0338944,1.04638,0.045226
0.00329724,0.0338944,1.04638,0.045226
