a0,a1,beta,tilde_beta
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0485814,0.0704902,1.18916,2.79671
0.0485814,0.0704902,1.18916,2.79671
0.0485814,0.0704902,1.18916,2.79671
0.0485814,0.0704902,1.18916,2.79671
0.0485814,0.0704902,1.18916,2.79671
0.0485814,0.0704902,1.18916,2.79671
0.0485814,0.0704902,1.18916,2.79671
0.0485814,0.0704902,1.18916,2.79671
0.0485814,0.0704902,1.18916,2.79671
0.0485814,0.0704902,1.18916,2.79671
0.0485814,0.0704902,1.18916,2.79671
0.0485814,0.0704902,1.18916,2.79671
0.0485814,0.0704902,1.18916,2.79671
0.0485814,0.0704902,1.18916,2.79671
0.0485814,0.0704902,1.18916,2.79671
0.0485814,0.0704902,1.18916,2.79671
0.0485814,0.0704902,1.18916,2.79671
0.0485814,0.0704902,1.18916,2.79671
0.0420387,0.0614162,1.22475,2.55567
0.0420387,0.0614162,1.22475,2.55567
0.0420387,0.0614162,1.22475,2.55567
0.0420387,0.0614162,1.22475,2.55567
0.0420387,0.0614162,1.22475,2.55567
0.0479269,0.0886467,1.14351,3.00066
0.0479269,0.0886467,1.14351,3.00066
0.0479269,0.0886467,1.14351,3.00066
0.0479269,0.0886467,1.14351,3.00066
0.0479269,0.0886467,1.14351,3.00066
0.0257191,0.0663265,1.037,2.72948
0.0257191,0.0663265,1.037,2.72948
0.0257191,0.0663265,1.037,2.72948
0.0257191,0.0663265,1.037,2.72948
0.0257191,0.0663265,1.037,2.72948
0.0257191,0.0663265,1.037,2.72948
0.0348652,0.0588634,0.979199,3.01884
0.0348652,0.0588634,0.979199,3.01884
0.0348652,0.0588634,0.979199,3.01884
0.0348652,0.0588634,0.979199,3.01884
0.0348652,0.0588634,0.979199,3.01884
0.0348652,0.0588634,0.979199,3.01884
0.0348652,0.0588634,0.979199,3.01884
0.0348652,0.0588634,0.979199,3.01884
0.0348652,0.0588634,0.979199,3.01884
0.0348652,0.0588634,0.979199,3.01884
0.0348652,0.0588634,0.979199,3.01884
0.0348652,0.0588634,0.979199,3.01884
0.0348652,0.0588634,0.979199,3.01884
0.0489037,0.0906875,1.243,2.7348
0.0489037,0.0906875,1.243,2.7348
