a0,a1,beta,epsilon,delta
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.0089383,0.0251313,0.485859,0.00831939,0.926743
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.00602091,0.0262209,0.584272,0.00489885,1.096
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.0081218,0.0255201,0.830776,0.0025451,1.27197
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00806804,0.0382054,0.496719,0.00229475,1.15419
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00624465,0.0380734,0.119211,0.00951078,0.995538
0.00415178,0.0307613,0.32113,0.0153538,0.784917
0.00415178,0.0307613,0.32113,0.0153538,0.784917
0.00415178,0.0307613,0.32113,0.0153538,0.784917
0.00415178,0.0307613,0.32113,0.0153538,0.784917
0.00415178,0.0307613,0.32113,0.0153538,0.784917
0.00415178,0.0307613,0.32113,0.0153538,0.784917
0.00415178,0.0307613,0.32113,0.0153538,0.784917
0.00415178,0.0307613,0.32113,0.0153538,0.784917
0.00415178,0.0307613,0.32113,0.0153538,0.784917
0.00415178,0.0307613,0.32113,0.0153538,0.784917
0.00415178,0.0307613,0.32113,0.0153538,0.784917
0.00415178,0.0307613,0.32113,0.0153538,0.784917
0.00415178,0.0307613,0.32113,0.0153538,0.784917
0.00415178,0.0307613,0.32113,0.0153538,0.784917
0.00415178,0.0307613,0.32113,0.0153538,0.784917
0.00415178,0.0307613,0.32113,0.0153538,0.784917
0.00415178,0.0307613,0.32113,0.0153538,0.784917
0.00317854,0.0450715,0.665178,0.00333949,0.902255
0.00317854,0.0450715,0.665178,0.00333949,0.902255
0.00317854,0.0450715,0.665178,0.00333949,0.902255
0.00317854,0.0450715,0.665178,0.00333949,0.902255
0.00317854,0.0450715,0.665178,0.00333949,0.902255
