a0,a1,beta,tilde_beta,delta
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0596419,0.0374916,1.3416,1.72771,0.118321
0.0510551,0.0536034,1.30736,1.90546,0.13771
0.0510551,0.0536034,1.30736,1.90546,0.13771
0.0510551,0.0536034,1.30736,1.90546,0.13771
0.0510551,0.0536034,1.30736,1.90546,0.13771
0.0510551,0.0536034,1.30736,1.90546,0.13771
0.0510551,0.0536034,1.30736,1.90546,0.13771
0.0510551,0.0536034,1.30736,1.90546,0.13771
0.0510551,0.0536034,1.30736,1.90546,0.13771
0.0510551,0.0536034,1.30736,1.90546,0.13771
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0538374,0.0646725,1.2958,1.84241,0.0567744
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539907,0.0463993,1.28278,1.89709,0.0189533
0.0539869,0.0465551,1.28218,1.78451,0.0615128
0.0539869,0.0465551,1.28218,1.78451,0.0615128
0.0539869,0.0465551,1.28218,1.78451,0.0615128
0.0539869,0.0465551,1.28218,1.78451,0.0615128
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0521625,0.0612195,1.26146,1.69563,0.00087458
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0477019,0.0633967,1.2675,1.72574,0.0203726
0.0461636,0.0564797,1.26352,1.80419,0.0408194
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0433042,0.07072,1.3469,1.59287,0.032588
0.0418749,0.0693978,1.34165,1.95921,0.072001
0.0418749,0.0693978,1.34165,1.95921,0.072001
0.0418749,0.0693978,1.34165,1.95921,0.072001
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0477433,0.0857033,1.34677,2.06858,0.0638839
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0564125,0.0463294,1.4121,1.94562,0.0253252
0.0725366,0.0213822,1.27288,1.95267,0.0689801
0.0725366,0.0213822,1.27288,1.95267,0.0689801
0.0725366,0.0213822,1.27288,1.95267,0.0689801
0.0725366,0.0213822,1.27288,1.95267,0.0689801
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.047163,0.0321035,1.12944,2.00298,0.0212849
0.0624953,0.00924903,1.28134,2.01037,0.00239165
0.0624953,0.00924903,1.28134,2.01037,0.00239165
0.0624953,0.00924903,1.28134,2.01037,0.00239165
0.0624953,0.00924903,1.28134,2.01037,0.00239165
0.0624953,0.00924903,1.28134,2.01037,0.00239165
0.0624953,0.00924903,1.28134,2.01037,0.00239165
0.0624953,0.00924903,1.28134,2.01037,0.00239165
0.0624953,0.00924903,1.28134,2.01037,0.00239165
0.0624953,0.00924903,1.28134,2.01037,0.00239165
0.0624953,0.00924903,1.28134,2.01037,0.00239165
0.0624953,0.00924903,1.28134,2.01037,0.00239165
0.0624953,0.00924903,1.28134,2.01037,0.00239165
0.0624953,0.00924903,1.28134,2.01037,0.00239165
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.058003,0.0374521,1.26519,1.91669,0.1075
0.0571689,0.0299757,1.25869,1.79435,0.16861
0.0571689,0.0299757,1.25869,1.79435,0.16861
0.0571689,0.0299757,1.25869,1.79435,0.16861
0.0571689,0.0299757,1.25869,1.79435,0.16861
0.0571689,0.0299757,1.25869,1.79435,0.16861
0.0571689,0.0299757,1.25869,1.79435,0.16861
0.0571689,0.0299757,1.25869,1.79435,0.16861
0.0571689,0.0299757,1.25869,1.79435,0.16861
0.0571689,0.0299757,1.25869,1.79435,0.16861
0.0571689,0.0299757,1.25869,1.79435,0.16861
0.0571689,0.0299757,1.25869,1.79435,0.16861
0.0571689,0.0299757,1.25869,1.79435,0.16861
0.0571689,0.0299757,1.25869,1.79435,0.16861
0.0571689,0.0299757,1.25869,1.79435,0.16861
0.0571689,0.0299757,1.25869,1.79435,0.16861
0.0535688,0.0287952,1.26187,1.65682,0.051555
0.0535688,0.0287952,1.26187,1.65682,0.051555
0.0535688,0.0287952,1.26187,1.65682,0.051555
0.0535688,0.0287952,1.26187,1.65682,0.051555
0.0535688,0.0287952,1.26187,1.65682,0.051555
0.0535688,0.0287952,1.26187,1.65682,0.051555
0.0535688,0.0287952,1.26187,1.65682,0.051555
0.0535688,0.0287952,1.26187,1.65682,0.051555
0.0535688,0.0287952,1.26187,1.65682,0.051555
0.0535688,0.0287952,1.26187,1.65682,0.051555
0.0535688,0.0287952,1.26187,1.65682,0.051555
0.0535688,0.0287952,1.26187,1.65682,0.051555
0.0535688,0.0287952,1.26187,1.65682,0.051555
0.0523475,0.0784225,1.44864,1.79788,0.0128133
0.0523475,0.0784225,1.44864,1.79788,0.0128133
0.0523475,0.0784225,1.44864,1.79788,0.0128133
0.0523475,0.0784225,1.44864,1.79788,0.0128133
0.0523475,0.0784225,1.44864,1.79788,0.0128133
0.0523475,0.0784225,1.44864,1.79788,0.0128133
0.0523475,0.0784225,1.44864,1.79788,0.0128133
0.0523475,0.0784225,1.44864,1.79788,0.0128133
0.0580422,0.0505792,1.36476,1.8175,0.184841
0.0580422,0.0505792,1.36476,1.8175,0.184841
0.0580422,0.0505792,1.36476,1.8175,0.184841
0.0580422,0.0505792,1.36476,1.8175,0.184841
0.0580422,0.0505792,1.36476,1.8175,0.184841
0.0580422,0.0505792,1.36476,1.8175,0.184841
0.0580422,0.0505792,1.36476,1.8175,0.184841
0.0580422,0.0505792,1.36476,1.8175,0.184841
0.0580422,0.0505792,1.36476,1.8175,0.184841
0.0580422,0.0505792,1.36476,1.8175,0.184841
0.0580422,0.0505792,1.36476,1.8175,0.184841
0.0580422,0.0505792,1.36476,1.8175,0.184841
0.0580422,0.0505792,1.36476,1.8175,0.184841
0.0348965,0.0958717,1.23978,1.9588,0.231665
0.0348965,0.0958717,1.23978,1.9588,0.231665
0.0348965,0.0958717,1.23978,1.9588,0.231665
0.0348965,0.0958717,1.23978,1.9588,0.231665
0.0654433,0.0591792,1.40328,2.26167,0.185687
0.0654433,0.0591792,1.40328,2.26167,0.185687
0.0654433,0.0591792,1.40328,2.26167,0.185687
0.0654433,0.0591792,1.40328,2.26167,0.185687
0.0639628,0.0438911,1.33395,2.52171,0.0882136
0.0639628,0.0438911,1.33395,2.52171,0.0882136
0.0639628,0.0438911,1.33395,2.52171,0.0882136
0.0639628,0.0438911,1.33395,2.52171,0.0882136
0.0639628,0.0438911,1.33395,2.52171,0.0882136
0.0639628,0.0438911,1.33395,2.52171,0.0882136
0.0639628,0.0438911,1.33395,2.52171,0.0882136
